Time,Activity,Messwert,TestPersonID
547.0,essen,-0.00631015,tp12
548.0,essen,-0.01034092,tp12
549.0,essen,-0.01476569,tp12
550.0,essen,-0.01303501,tp12
551.0,essen,-0.0108134,tp12
552.0,essen,-0.0136821,tp12
553.0,essen,-0.00972164,tp12
554.0,essen,-0.01054396,tp12
555.0,essen,-0.00908111,tp12
556.0,essen,-0.01533306,tp12
557.0,essen,-0.00931386,tp12
558.0,essen,-0.01846777,tp12
559.0,essen,-0.00491725,tp12
560.0,essen, 0.00058885,tp12
561.0,essen,-0.00595156,tp12
562.0,essen,-0.00118698,tp12
563.0,essen,-0.00442893,tp12
564.0,essen,-0.00568402,tp12
565.0,essen, 0.00056219,tp12
566.0,essen, 0.00135474,tp12
567.0,essen, 0.00219608,tp12
568.0,essen, 0.00523616,tp12
569.0,essen, 0.0124719,tp12
570.0,essen, 0.00175768,tp12
571.0,essen, 0.00643787,tp12
572.0,essen, 0.00759522,tp12
573.0,essen, 0.00491788,tp12
574.0,essen, 0.00527831,tp12
575.0,essen, 0.0047241,tp12
576.0,essen, 0.00457133,tp12
577.0,essen, 0.00481411,tp12
578.0,essen, 0.0038108,tp12
579.0,essen,-0.00060121,tp12
580.0,essen, 0.00332154,tp12
581.0,essen,-0.00023539,tp12
582.0,essen, 0.00116737,tp12
583.0,essen,-0.00093424,tp12
584.0,essen,-0.00242929,tp12
585.0,essen, 0.00142936,tp12
586.0,essen,-0.00655262,tp12
587.0,essen,-0.0045715,tp12
588.0,essen,-0.00489094,tp12
589.0,essen,-0.00429638,tp12
590.0,essen,-0.00670904,tp12
591.0,essen,-0.01063041,tp12
592.0,essen,-0.00970677,tp12
593.0,essen,-0.01155226,tp12
594.0,essen,-0.00679591,tp12
595.0,essen,-0.00728875,tp12
596.0,essen,-0.00871262,tp12
597.0,essen,-0.00472255,tp12
598.0,essen,-0.0045166,tp12
599.0,essen,-0.00355588,tp12
600.0,essen,-0.00600165,tp12
601.0,essen,-0.00538156,tp12
602.0,essen,-0.00625433,tp12
603.0,essen, 0.00324641,tp12
604.0,essen,-0.00862785,tp12
605.0,essen, 0.00608837,tp12
606.0,essen,-0.00137442,tp12
607.0,essen,-0.00391085,tp12
608.0,essen, 0.00646471,tp12
609.0,essen, 0.00211637,tp12
610.0,essen, 0.00089126,tp12
611.0,essen, 0.00543963,tp12
612.0,essen, 0.00546755,tp12
613.0,essen, 0.01958043,tp12
614.0,essen, 0.00625081,tp12
615.0,essen, 0.01386679,tp12
616.0,essen, 0.01249361,tp12
617.0,essen, 0.01404733,tp12
618.0,essen, 0.01091165,tp12
619.0,essen, 0.01209211,tp12
620.0,essen, 0.00661986,tp12
621.0,essen, 0.01228407,tp12
622.0,essen, 0.00226309,tp12
623.0,essen, 0.00132544,tp12
624.0,essen, 0.00340039,tp12
625.0,essen, 0.00574739,tp12
626.0,essen,-0.00036204,tp12
627.0,essen, 0.00094916,tp12
628.0,essen,-0.00190908,tp12
629.0,essen, 0.00033375,tp12
630.0,essen,-0.00699855,tp12
631.0,essen,-0.00286263,tp12
632.0,essen,-0.01078299,tp12
633.0,essen,-0.00380305,tp12
634.0,essen,-0.00513455,tp12
635.0,essen,-0.0060824,tp12
636.0,essen,-0.0084697,tp12
637.0,essen,-0.00376284,tp12
638.0,essen,-0.01036326,tp12
639.0,essen,-0.0037489,tp12
640.0,essen,-0.0082881,tp12
641.0,essen,-0.00203615,tp12
642.0,essen,-0.00541801,tp12
643.0,essen, 0.00045933,tp12
644.0,essen,-0.0016561,tp12
645.0,essen, 0.01022454,tp12
646.0,essen, 0.00175466,tp12
647.0,essen, 0.00498081,tp12
648.0,essen,-0.00314008,tp12
649.0,essen, 0.01400146,tp12
650.0,essen, 0.00099086,tp12
651.0,essen, 0.00880056,tp12
652.0,essen, 0.00898196,tp12
653.0,essen, 0.0108258,tp12
654.0,essen, 0.00467445,tp12
655.0,essen, 0.0083369,tp12
656.0,essen, 0.00358389,tp12
657.0,essen, 0.00459534,tp12
658.0,essen,-0.00086086,tp12
659.0,essen,-0.00017827,tp12
660.0,essen, 0.00185746,tp12
661.0,essen,-0.0038615,tp12
662.0,essen,-0.01019268,tp12
663.0,essen, 0.00286659,tp12
664.0,essen,-0.00386564,tp12
665.0,essen,-0.00350092,tp12
666.0,essen,-0.00529194,tp12
667.0,essen,-0.00635933,tp12
668.0,essen,-0.00326028,tp12
669.0,essen,-0.00735544,tp12
670.0,essen,-0.00987497,tp12
671.0,essen,-0.00275369,tp12
672.0,essen,-0.00961073,tp12
673.0,essen,-0.00839901,tp12
674.0,essen,-0.01180863,tp12
675.0,essen,-0.01086532,tp12
676.0,essen,-0.01344861,tp12
677.0,essen,-0.00523866,tp12
678.0,essen,-0.01347644,tp12
679.0,essen,-0.00244685,tp12
680.0,essen,-0.01117834,tp12
681.0,essen,-0.00272561,tp12
682.0,essen,-0.00315136,tp12
683.0,essen,-0.00042011,tp12
684.0,essen,-0.0027575,tp12
685.0,essen, 0.00345194,tp12
686.0,essen, 0.00499555,tp12
687.0,essen, 0.00278996,tp12
688.0,essen, 0.00709907,tp12
689.0,essen, 0.01164697,tp12
690.0,essen, 0.00740253,tp12
691.0,essen, 0.01052015,tp12
692.0,essen, 0.00407898,tp12
693.0,essen, 0.01221183,tp12
694.0,essen, 0.00850062,tp12
695.0,essen, 0.0066606,tp12
696.0,essen, 0.00530129,tp12
697.0,essen, 0.00332525,tp12
698.0,essen, 0.00186257,tp12
699.0,essen,-0.00072991,tp12
700.0,essen, 0.00050235,tp12
701.0,essen, 0.00092884,tp12
702.0,essen,-0.00498215,tp12
703.0,essen,-0.00317201,tp12
704.0,essen,-0.00681048,tp12
705.0,essen,-0.00197342,tp12
706.0,essen,-0.0090516,tp12
707.0,essen,-0.00396834,tp12
708.0,essen,-0.00795624,tp12
709.0,essen,-0.00900686,tp12
710.0,essen,-0.01034397,tp12
711.0,essen,-0.00702556,tp12
712.0,essen,-0.01690208,tp12
713.0,essen,-0.00427576,tp12
714.0,essen,-0.01249403,tp12
715.0,essen,-0.00326285,tp12
716.0,essen,-0.00404237,tp12
717.0,essen, 0.00055177,tp12
718.0,essen,-0.00431234,tp12
